300,424,31140," (R')SA(s,nl)a pec                                                                          ", (R')SA(rs)a pec                                                                            ,SA,SA
301,425,31234, SAB0^-                                                                                             , S_AB0^-                                                                           ,SAB,SAB
302,426,31431, SA0^-:                                                                                             , SA0^-:                                                                                             ,SA,SA
303,427,31499, SA(_rs)a:                                                                           , S_AB(s)a pec                                                                        ,SA,SAB
304,429,31719, S_AB(s)c                                                                            , SA(s)bc                                                                                              ,SAB,SA
305,430,31745, (R')SA(_rs)a:                                                             , (R')SA(r)a                                                                                 ,SA,SA
306,431,31751," (R)SAB(rs,x_1r,np)ab                                                                             "," (R)SA_B_a(r'l,x_1r,nb)a                                                 ",SAB,"SAB_(x,a)"
307,432,31817," (R')SAB(rs,rs)bc pec                                                                       ", SAB(rs)bc pec                                                                                        ,SAB,SAB
308,433,32004, SA(rs)bc                                                                                             , SA(s)c                                                                                               ,SA,SA
309,437,32033, E3                                                                                                   , E3                                                                                                   ,E,E
310,438,32022, SB(rs)d pec                                                                                          , SB(s)dm pec or [(R')SB(s)d+SBd:] superposition                                             ,SB,SB
311,439,32072, (R')SB(s)dm pec                                                                            , SB(rs)dm pec                                                                                         ,SB,SB
312,440,32086, SA(r_s)b                                                                            , SA(rs)bc                                                                                             ,SA,SA
313,441,32109, SA(s)c                                                                                               , SAc                                                                                                  ,SA,SA
314,443,32231, SA(s)0^-                                                                                           , SA0^- / E6                                                                                         ,SA,SA
315,444,32517, SA(s)c pec                                                                                           , SA(s)c pec                                                                                           ,SA,SA
316,445,32547, SA(s)c                                                                                               , SA(r_s)c                                                                            ,SA,SA
317,446,32637, SA(s)b                                                                                               , SA(s)b                                                                                               ,SA,SA
318,450,32804, IB(s)m                                                                                               , SB(s)m                                                                                               ,I,SB
319,451,32897, SA(s)cd                                                                                              , SA(s)b:                                                                                              ,SA,SA
320,453,33041, SA(s)c sp                                                                                            , SAc sp                                                                                               ,SA,SA
321,454,33233," SA(_rs,nl)bc                                                                        "," SA(r,nl)b                                                                                            ",SA,SA
322,456,33353, (R_1'R_2')SA(rs)ab                                                               , (R')SA(rs)ab                                                                               ,SA,SA
323,457,33388, (R')SAB(s)cd                                                                               , (R')SB(s)cd                                                                                ,SAB,SB
324,458,33389, SA(s)c                                                                                               , SA(s)b                                                                                               ,SA,SA
325,459,33480, S_AB(s)d                                                                            , SAB(s)d                                                                                              ,SAB,SAB
326,460,33490, SA_B(r_s)cd                                                        , SAB(r_s)cd                                                                          ,SAB,SAB
327,462,33570, SA(rl:)0/a:                                                                                          , SA0/a: pec                                                                                           ,SA,SA
328,463,33633, (R')SA(r_s)d                                                              , S_AB(s)d                                                                            ,SA,SAB
329,466,33794, (R')SAB(r_s)d                                                             ," (R')SAB(r_s,rs)d                                                          ",SAB,SAB
330,467,33806," (RL)SB(rs,bl)0^+                                                                                   "," (RL)SB(rs,bl)0^+                                                                                   ",SB,SB
331,468,33938, (RL)SA(r)0^+ pec                                                                                   , SA(r)0^+ pec                                                                                       ,SA,SA
332,471,34271, SA(r)ab                                                                                              , SA(_rs)b                                                                            ,SA,SA
333,473,34368, SAB(s)cd                                                                                             , SAB(s)cd                                                                                             ,SAB,SAB
334,474,34373, SA_B(rs)dm                                                                          , (R')SB(r_s)d                                                              ,SAB,SB
335,475,34533, (R')SA(rs)b                                                                                , S_AB(r'l)b                                                                ,SA,SAB
336,476,34864, SA(s)cd sp                                                                                           , SAc sp                                                                                               ,SA,SA
337,478,35185, SAB(rs)bc                                                                                            , SAB(s)bc                                                                                             ,SAB,SAB
338,479,35215, SB(s)dm                                                                                              , SB(s)dm                                                                                              ,SB,SB
339,480,35216, SA(_rs)0^+ sp                                                                     , SA(r)0^+ or SB_x0^+                                                                            ,SA,SA
340,481,35266," SA(l,rs)0/a pec                                                                                      ", SA(rs)ab / E-S0 pec                                                                                  ,SA,SA
341,482,35272, SAB(r_s)c pec                                                                       , S_AB(s)c                                                                            ,SAB,SAB
342,483,35545, (R')S_AB(s)a                                                              , (R')SAB(s)0/a                                                                              ,SAB,SAB
343,484,35608, SA(s)c pec                                                                                           , SAB(s)c pec                                                                                          ,SA,SAB
344,485,35648, (R)SA(l)0^+                                                                                        , (R:)SA(l)0^o                                                                                       ,SA,SA
345,487,35802, SB(s)dm sp pec                                                                                       , SB(s)d pec                                                                                           ,SB,SB
346,488,35835, SAa pec                                                                                              , SAa pec                                                                                              ,SA,SA
347,489,35839, S_AB(r_s)c pec                                                     , SAc pec                                                                                              ,SAB,SA
348,490,35925, SA(s)0/a pec or E2-3 + AR?                                                                           , SA0/a pec                                                                                            ,SA,SA
349,491,36061, SA(r'l)c                                                                                   , SA(rs)bc                                                                                             ,SA,SA
350,492,36102, Sb spw                                                                                               , Sb spw                                                                                               ,S,S
351,493,36163, SA(rs)c pec                                                                                          , SA(r'l)bc                                                                                  ,SA,SA
352,494,36226, SB(s)cd                                                                                              , SAB(s)d                                                                                              ,SB,SAB
353,495,36247, (R_1)SA(r)0^+                                                                                    , (R_1')SA(r)0/a                                                                             ,SA,SA
354,497,36440, (R')SA(s)bc                                                                                , (R')SA(s)b                                                                                 ,SA,SA
355,498,36555, Sa sp pec / E(d)4                                                                                    , Sa sp / E(d)2                                                                                        ,S,S
356,499,36800," SB(rs,bl)bc                                                                                          ", SAB(rs)b                                                                                             ,SB,SAB
357,500,36824," (R')SB(p,r,bl)ab                                                                           "," (R')SB(r,bl)ab                                                                             ",SB,SB
358,501,36873, (R'L)SA(r'l)a                                                                    , (R')SA(rl)a                                                                                ,SA,SA
359,502,36887," (R')SA(rs,nl)c pec                                                                         "," SA(rs:,nl)c pec                                                                                      ",SA,SA
360,504,37106, Sc:                                                                                                  , S                                                                                                    ,S,S
361,505,37147, SA(rs)cd                                                                                             , SA(rs)cd:                                                                                            ,SA,SA
362,507,37214, (R')SA(s)cd                                                                                , SA_B(s)d                                                                            ,SA,SAB
363,508,37222, SB(s)c pec                                                                                           , SB(s)c pec                                                                                           ,SB,SB
364,509,37352, SAc                                                                                                  , SA(s)cd                                                                                              ,SA,SA
365,510,37374, S_AB(s)cd                                                                           , SAB(s)cd pec                                                                                         ,SAB,SAB
366,512,37444, SB(l)cd                                                                                              , SB(s)cd                                                                                              ,SB,SB
367,513,37468, E1-2                                                                                                 , E^+1-2                                                                                             ,E,E
368,514,37651, (R')SA_B(rs)a                                                             , (R')SB(rs)a                                                                                ,SAB,SB
369,515,37696, SA(s)c                                                                                               , SA(s)c                                                                                               ,SA,SA
370,516,37761, SA(s)c sp                                                                                            , SA(s)c                                                                                               ,SA,SA
371,517,38043, E3                                                                                                   , E3                                                                                                   ,E,E
372,519,38458, SA(s)bc                                                                                              , SA(rl)bc                                                                                             ,SA,SA
373,520,38665, SA(r'l)b                                                                                   , SA(s)bc                                                                                              ,SA,SA
374,521,38804, SA0^- pec                                                                                          , S0^- sp pec / E5-6                                                                                 ,SA,S0
375,522,39222, SAB(s)a                                                                                              , SAB(s)a                                                                                              ,SAB,SAB
376,525,39964," (R')SB(p,_rs,bl)b                                                         "," (R_2')SB(_rs,bl)b                                                         ",SB,SB
377,526,40152, SA(r_s)bc                                                                           , SA(rs)b pec                                                                                          ,SA,SA
378,527,40284, SA(s)c sp                                                                                            , (R')SAc sp                                                                                 ,SA,SA
379,528,40296, SA(rs)b                                                                                              , S_AB(rs)b                                                                           ,SA,SAB
380,529,40450, (RL)SA0^+ / E2                                                                                     , SA(r)0^o / E2                                                                                      ,SA,SA
381,532,41459, SB(rs)cd pec                                                                                         , SB(rs)cd                                                                                             ,SB,SB
382,533,41483, E0                                                                                                   , E0-1                                                                                                 ,E,E
383,537,41891, (R_1L)SA(_rs)ab                                                                   , (L)SAB(rs)a pec                                                                                      ,SA,SAB
384,539,42007," (R'L)SB(_rs,bl)ab                                                         "," (R'L)SB(_rs,s)a                                                           ",SB,SB
385,540,42195, SAB(s)m                                                                                              , IB(s)m                                                                                               ,SAB,I
386,541,42200, SAB(rs)cd                                                                                            , SAB(rs)cd                                                                                            ,SAB,SAB
387,542,42394, (R')SAB(rs)dm (cc)                                                                         , (R')SAB(rs)bc: pec                                                                         ,SAB,SAB
388,544,42557," (R_1')SAB(p,_rs,bl)ab                                                     "," (R_1')SAB(p,rs,bl)ab                                                                       ",SAB,SAB
389,545,42530, SA(s)bc sp                                                                                           , SA(s)bc sp                                                                                           ,SA,SA
390,546,42561, SA(r_s)b                                                                            , SA(s)b                                                                                               ,SA,SA
391,548,42743," (R')SB_a(_rs,bl)ab                                                      ", (R_1')SB_a(rs)a                                                                          ,"SAB_(x,a)","SAB_(x,a)"
392,550,42904," SA_B(rs,bl)b                                                                        "," SB(rs,bl)bc                                                                                          ",SAB,SB
393,551,43052, (R')SAB(s)cd                                                                               , SB(s)cd sp                                                                                           ,SAB,SB
394,552,43352, SAc sp                                                                                               , SAc: sp pec                                                                                          ,SA,SA
395,553,43428," (R')SB(p,_rs,bl)ab                                                        "," (R')SB(r,bl)b                                                                              ",SB,SB
396,554,43718," (R')SA_B_a(r'_l,bl)a                         ", (R')SAB_a(r'l)a                                                                ,"SAB_(x,a)","SAB_(x,a)"
397,557,44018, E2-3                                                                                                 , SA0^-                                                                                              ,E,SA
398,558,44075, SA(l)c                                                                                               , S_AB(r)cd                                                                           ,SA,SAB
399,560,44205, (R_1')SB(s)d (cc)                                                                          , (R')SB(s)dm (cc)                                                                           ,SB,SB
400,561,44362, (R')S_AB(s)bc                                                             , (R')SA(s)b                                                                                 ,SAB,SA
401,563,44642, SA(s)bc pec                                                                                          , SA(s)b                                                                                               ,SA,SA
402,565,45122, SA(_rs)b                                                                            , (R')SA(r)ab                                                                                ,SA,SA
403,566,45137, Sdm: pec                                                                                             , Sc spw                                                                                               ,S,S
404,567,45135," SB_a(rs,bl)b                                                                                       ", SB(rs)b                                                                                              ,"SAB_(x,a)",SB
405,568,45168, SA(rs)bc                                                                                             , SA(s)bc                                                                                              ,SA,SA
406,570,45207, (L)SB0^o                                                                                           , SB0^-                                                                                              ,SB,SB
407,571,45278, SA(s)c pec                                                                                           , SA(s)c                                                                                               ,SA,SA
408,572,45521," (R')SA_B(_rs,bl)a                                        ", (R')SA_B(r)a                                                              ,SAB,SAB
409,575,45836, S_AB(rs)cd                                                                          , S_AB(s)c                                                                            ,SAB,SAB
410,576,45959, (R')Sc sp                                                                                  , SA:(s)bc sp                                                                                          ,S,SA
411,578,46181, E1                                                                                                   , E1-2                                                                                                 ,E,E
412,579,46229, (R_1R_2')SA(l)b                                                                          , (R_1R_2')SA(l)ab                                                                         ,SA,SA
413,580,46406, (R')SA(rs)bc                                                                               , SA(s)b                                                                                               ,SA,SA
414,581,46427, SA_x(r)b                                                                                           , SA_x(r)b                                                                                           ,"SAB_(x,a)","SAB_(x,a)"
415,582,46772, E1 pec (dust lane)                                                                                   , E1 pec (dust lane)                                                                                   ,E,E
416,583,47000, SA(rs)c                                                                                              , SA(r_s)bc                                                                           ,SA,SA
417,585,47136, Sdm sp / E(d)7-8                                                                                     , Sdm sp                                                                                               ,S,S
418,586,47253," (L)SAB_a(s,bl)0^+                                                                                ", SA_B(s)0^o                                                                        ,SAB,SAB
419,587,47409," SA_B_a(_rs,bl)bc                                                 "," SB(_rs,bl)b pec                                                                     ","SAB_(x,a)",SB
420,589,47470, (R')SA(l)ab pec                                                                            , SA(_rs)a pec                                                                        ,SA,SA
421,591,47597, (L)SA(rs)a                                                                                           , S_AB(rs)0/a                                                                         ,SA,SAB
422,592,47625, (R_1')SAB_a(l)a                                                                          , (R_1')SA_B_a(l)a                                                        ,"SAB_(x,a)","SAB_(x,a)"
423,593,48044, SB_x(s)b sp                                                                                        , SB(s)b: sp                                                                                           ,"SAB_(x,a)",SB
424,594,48076, SA(s)c pec                                                                                           , SA(s)c                                                                                               ,SA,SA
425,595,48277, E5                                                                                                   , E4                                                                                                   ,E,E
426,596,48229, (R)SAB(_rl)0^+                                                                    , (R_1)SB(r)0^+                                                                                    ,SAB,SB
427,598,48831, S_AB(r_s)bc                                                        , SA(s)bc                                                                                              ,SAB,SA
428,599,48982, SA0^-                                                                                              , SA0^-                                                                                              ,SA,SA
429,600,49058, (R')SA(s)d (cc)                                                                            , SA(s)c                                                                                               ,SA,SA
430,601,49167," SAB_a(r,bl)b pec                                                                                   "," SA_B(r,bl)bc pec                                                                    ","SAB_(x,a)",SAB
431,602,49344, (R')SA(_rs)0/a pec                                                        , (R')SA(rl)a                                                                                ,SA,SA
432,603,49435," SB(_rs,bl)c                                                                         ", SB(_rs)bc pec                                                                       ,SB,SB
433,604,49563, (R_1')SAB_x(r'l)a                                                              , (R_1)SAB_xa(r'l)a                                                                    ,"SAB_(x,a)","SAB_(x,a)"
434,605,49604," (R')SB_a(p,p,rs,bl)b                                                                     "," (R_1'R_2')SB_a(p,_rs,bl)b                                     ","SAB_(x,a)","SAB_(x,a)"
435,606,49812, SA(s)bc                                                                                              , SA(s)bc                                                                                              ,SA,SA
436,607,49867, SA(s)b                                                                         , SA(s)b                     ,SA,SA
437,608,49986, SA(r)bc                                                                                              , SA(r)bc                                                                                              ,SA,SA
438,609,49965, SA(r)0^+ [c] pec                                                                                   , SA(r)ab pec                                                                                          ,SA,SA
439,611,50220, (R')SA(rs)c                                                                                , (R')S_AB(rs)bc: pec                                                       ,SA,SAB
440,612,50412," SA_B(_rs,bl)bc                                                     ", SB(_rs)bc pec                                                                       ,SAB,SB
441,613,50485, SAB(s)bc sp                                                                                          , SA(s)bc sp                                                                                           ,SAB,SA
442,614,50615," E(b:,d)4                                                                                             ", E(d)5 / SA0^-                                                                                      ,E,E
443,615,50676, SB(s)d sp                                                                                            , SB(s)d sp                                                                                            ,SB,SB
444,616,50693, (RL)SA(r'l)0/a sp                                                                          , SA(rs)b sp                                                                                           ,SA,SA
445,617,50714, S0^- sp / E6                                                                                       , SA0^- sp                                                                                           ,S,SA
446,618,50797, (R_2')SAB_a(r'l)a                                                              , (R_2')SAB_a(l)b                                                                          ,"SAB_(x,a)","SAB_(x,a)"
447,619,50816, (R')SA(s)b pec                                                                             , SA(s)bc                                                                                              ,SA,SA
448,620,50827, SA(rl)0^+ [bc]: /E(d)2-3                                                                           , SA(r:)ab / E(d)1-2                                                                                   ,SA,SA
449,622,51091, (R_1')SA(r)a                                                                               , (R_1')S_AB(_rs)ab spw?                                   ,SA,SAB
450,623,51197, SA_B0^-                                                                           , SB0^-                                                                                              ,SAB,SB
451,625,51253, SAB(s)cd sp                                                                                          , SAB(s)c sp                                                                                           ,SAB,SAB
452,626,51344, S_AB(s)cd                                                                           , SA(s)c                                                                                               ,SAB,SA
453,628,51442, SA(s)c                                                                                               , SA(s)c                                                                                               ,SA,SA
454,630,51541, SA(s)bc                                                                                              , SA(s)c                                                                                               ,SA,SA
455,631,51620," (R')SA(r'l,rs)c                                                                  "," (R')SA(r'l,rs)c                                                                  ",SA,SA
456,632,51749, (R'L)SA(l)0/a                                                                              , (R'L)SA(l)0/a                                                                              ,SA,SA
457,633,51951, S_AB(s)c: pec                                                                       , (R')SA(s)ab                                                                                ,SAB,SA
458,634,51932, (R')SA(_rs)b pec                                                          , SA(_rs)c                                                                            ,SA,SA
459,635,51997, (R')Sd sp                                                                                  , (R')SAcd sp                                                                                ,S,SA
460,636,52021, SAB(l)0^-                                                                                          , SA_B0^o                                                                           ,SAB,SAB
461,637,52116, E4                                                                                                   , E4-5                                                                                                 ,E,E
462,638,52273, SA(s)c pec                                                                                           , SAc sp                                                                                               ,SA,SA
463,639,52278, SA(rs)bc                                                                                             , SA(rs)bc                                                                                             ,SA,SA
464,640,52330, SA(s)c                                                                                               , SA(s)b                                                                                               ,SA,SA
465,641,52379, (R')SA_B(rs)ab                                                            , (R')SB(rs)a                                                                                ,SAB,SB
466,643,52565," (R')S_AB(l,s)b                                                            ", (R')SA(ls)b                                                                                ,SAB,SA
467,644,52611, SAB_xa(_rs)0^+                                                                , SAB_x(r)0^+                                                                                      ,"SAB_(x,a)","SAB_(x,a)"
468,645,52713," (R')SA(s,s)b                                                                               "," (R')SA(s,l,s)b                                                                             ",SA,SA
469,646,52783, SB_a(s)c pec                                                                                       , SB(rs)dm                                                                                             ,"SAB_(x,a)",SB
470,647,52786, (R)SA(s)a pec                                                                                        , (R)SA(rs)a pec                                                                                       ,SA,SA
471,648,52891, SA(s)c                                                                                               , SA(s)bc                                                                                              ,SA,SA
472,649,52876, Sd sp                                                                                                , SAd:                                                                                                 ,S,SA
473,650,53009, SA(s)c                                                                                               , SA(s)c                                                                                               ,SA,SA
474,651,52952, SAB(s)d sp                                                                                           , SAB(s)d sp                                                                                           ,SAB,SAB
475,652,53089, (R')SA(rs)bc                                                                               , SA(s)c pec                                                                                           ,SA,SA
476,653,53067, (R')SA(rs)b                                                                                ," (R')SA(rs,l)b                                                                              ",SA,SA
477,655,53332, SA(s)bc                                                                                              , SA(rs)bc                                                                                             ,SA,SA
478,658,53782, (R')SAB:(s)d sp                                                                            , (R')SAB(s)d                                                                                ,SAB,SAB
479,659,53853, SA(r)c                                                                                               , SA(rs)c                                                                                              ,SA,SA
480,665,54286, SA(_rs)c                                                                            , SA(rs)c                                                                                              ,SA,sA
481,667,54326, SA(s)0/a: pec                                                                                        , SA(s)b:                                                                                              ,SA,SA
482,668,54377, SA(s)cd sp                                                                                           , SA(rs)c sp                                                                                           ,SA,SA
483,669,54761, (R_1')SA_B(rs)a pec                                                       , (R_1')SA_B(_rs)ab                                        ,SAB,SAB
484,670,54700, E3-4                                                                                                 , E3-4                                                                                                 ,E,E
485,671,54815, (R')SAB(r'l)b                                                                    ," (R')SA_B_a(s,tb)b                                                       ",SAB,"SAB_(x,a)"
486,672,54885, Sbc sp                                                                                               , Sc spw                                                                                               ,S,S
487,674,54979, SA(s)c                                                                                               , SA(s)c                                                                                               ,SA,SA
488,675,55064, (R_2')SAB_a(r)a                                                                          , (R_2')SAB_a(r)a                                                                          ,"SAB_(x,a)","SAB_(x,a)"
489,676,55065, Sb spw                                                                                               , Sb sp                                                                                                ,S,S
490,677,55137, SA(s)c                                                                                               , SA(s)c                                                                                               ,SA,SA
491,678,55170, SA0/a: pec                                                                                           , SA(rs)0/a                                                                                            ,SA,SA
492,679,55186, SA(s)d:                                                                                              , (R')SA(s)cd pec                                                                            ,SA,SA
493,680,55222, (L)SAb                                                                                               , SA(s)b                                                                                               ,SA,SA
494,681,55234, SA(rs)c                                                                                              , (R')SA(s)b                                                                                 ,SA,SA
495,683,55280, SA:b sp                                                                                              , (R')SAB(rs)b pec                                                                           ,SA,SAB
496,685,55260, E^+0: pec                                                                                          , E^+0                                                                                               ,E,E
497,687,55531, SA(s)dm sp                                                                                           , SAB(s)m pec or S pec                                                                                 ,SA,SAB
498,688,55593, S_AB(rs)cd                                                                          , S_AB(rs)c                                                                           ,SAB,SAB
499,689,55597, SB(s)d                                                                                               , SB(r_s)d                                                                            ,SB,SB
500,690,55583, (R_2')SA(l)b                                                                               , SA(l)b                                                                                               ,SA,SA
501,693,55657, SA(s)c                                                                                               , (R')SA(s)bc                                                                                ,SA,SA
502,694,55748, (R')SA(_rs)b sp                                                           , (R')SA(rs)b                                                                                ,SA,SA
503,695,55787, SA(l)b pec                                                                                           , SA(rl)ab pec                                                                                         ,SA,SA
504,696,55830, (L)SA0^+:                                                                                          , (R'L)SA(s)0/a:                                                                             ,SA,SA
505,697,55841," (RL)SAB_a(rs,bl)0^+                                                                              ", (RL)SAB_a(r)0^+                                                                                  ,"SAB_(x,a)","SAB_(x,a)"
506,698,55860, S0^o sp / E(d)6                                                                                    , S0^o sp / E(d)6-7                                                                                  ,S,S
507,700,55949, SA(rs)c                                                                                              , SA(s)cd                                                                                              ,SA,SA
508,701,55922, SA(l)a pec                                                                                           , Pec (strong tidal tails)                                                                             ,SA,OTHER
509,702,56010, SAB(s)cd pec                                                                                         , (R'L)S_AB(s)c                                                             ,SAB,SAB
510,703,56019, E3                                                                                                   , E4                                                                                                   ,E,E
511,704,56042, SA(l)0^o                                                                                           , SA(l)0^o                                                                                           ,SA,SA
512,705,56055, SA(l)0^-                                                                                           , E0                                                                                                   ,SA,E
513,709,56272, (R')S_AB(rs)b pec                                                         , (R')SAB(rs)b                                                                               ,SAB,SAB
514,712,56334," (R')SB(p,r,x_1r)b                                                                      "," (R')SB(p,r,x_1r)b                                                                          ",SB,SB
515,714,56399, SA(r)0^+ [c]:                                                                                      , (RL)SA(rs)ab                                                                                         ,SA,SA
516,716,56479, (R')SA(r_s)b                                                              , (R')SA(rs)bc                                                                               ,SA,SA
517,717,56512, Sbc sp                                                                                               , SAb                                                                                                  ,S,SA
518,719,56573," (R_1')SB(p,_rs,bl)ab                                                      "," (R_1')SB(p,_rs,bl)a                                                       ",SB,SB
519,720,56645, SAB(s)cd                                                                                             , SAB(s)cd                                                                                             ,SAB,SAB
520,721,57240, SA(rs)b                                                                                              , SA(_rs)b                                                                            ,SA,SA
521,722,57270, E1                                                                                                   , E^+1                                                                                               ,E,E
522,723,57287, S_AB(r_s)c                                                         , SAB(s)c                                                                                              ,SAB,SAB
523,724,57284, Sc spw                                                                                               , Sc spw                                                                                               ,S,S
524,725,57288, SA(rl)c                                                                                              , SA(rl)bc                                                                                             ,SA,SA
525,726,57363, (R')SAB(rs)bc                                                                              , (R')SAB(rs)bc                                                                              ,SAB,SAB
526,728,57527, IAm pec                                                                                              , (R'L)IA(s)m pec                                                                            ,I,I
527,731,57749, SB(rs)bc                                                                                             , (R')SB(_rs)bc                                                             ,SB,SB
528,732,57707, E^+1-2                                                                                             , E0-1                                                                                                 ,E,E
529,733,57759, (R_1')SA_B(s)0/a [m]                                                      , (R_1')SAB(s)0/a pec                                                                        ,SAB,SAB
530,734,57729, SAB_xa0^o sp                                                                                   , SAB_xa0^o                                                                                      ,"SAB_(x,a)","SAB_(x,a)"
531,735,57797, SA(l)0^-                                                                                           , E^+2                                                                                               ,SA,E
532,736,57924, SA(s)cd                                                                                              , SA(s)cd                                                                                              ,SA,SA
533,739,58182, SA(s)d                                                                                               , SA(s)cd:                                                                                             ,SA,SA
534,740,58184, (R')SAB_a(r)a                                                                            , (R_1'R_2')SAB_a(r)a                                                            ,"SAB_(x,a)","SAB_(x,a)"
535,741,58300, SB(_rs)bc pec                                                                       , SA_B(_rs)bc pec                                                    ,SB,SAB
536,743,58424," SAB(rs,bl)bc                                                                                         ", SA_B(rs)bc                                                                          ,SAB,SAB
537,744,58418, SA(s)cd                                                                                              , S_AB(s)cd                                                                           ,SA,SAB
538,747,58454, (R_1')SB(r_s)b                                                            ," (R_1')SB(p,rs)ab                                                                           ",SB,SB
539,749,58502," (R')SA_B(_rs,bl)a                                        "," (R_1')SB(p,_rs,bl)a                                                       ",SAB,SB
540,750,58479, SA(s)cd                                                                                              , SA(s)c                                                                                               ,SA,SA
541,751,58556, SAB_a(s)b                                                                                          , SAB_a(r_s)b                                                                       ,"SAB_(x,a)","SAB_(x,a)"
542,752,58652, (R_1')SAB(r'l)ab                                                                 , (R_1'L)SAB(rs)a                                                                            ,SAB,SAB
543,754,58682, SAB_a(r_s)cd                                                                      , SAB(r_s)d                                                                           ,"SAB_(x,a)",SAB
544,757,58707, S_AB(s)bc                                                                           , SAB(r_s)b                                                                           ,SAB,SAB
545,758,58735, SA(rs)b:                                                                                             , SA(_rs)b                                                                            ,SA,SA
546,761,58813, RG? pec                                                                                              , (R)SBm pec                                                                                           ,OTHER,SB
547,762,58818, Sa: sp / E5                                                                                          , SA0^+ sp                                                                                           ,S,SA
548,764,58835, (R_2')SAB(r'l)b                                                                  , (R_2')SAB(r'l)b                                                                  ,SAB,SAB
549,765,58852, Scd sp                                                                                               , SAc sp                                                                                               ,S,SA
550,767,58863, SA_B(_rs)bc                                                        ," SAB(_rs,bl)bc                                                                       ",SAB,SAB
551,768,58886," SA(rl:,dl)0^+ pec                                                                                  ", SA(r)0/a pec                                                                                         ,SA,SA
552,769,58896," (R')SA(_rs,l)a                                                            ", SA(_rs)a                                                                            ,SA,SA
553,771,58964, E1                                                                                                   , E0-1                                                                                                 ,E,E
554,773,59173, SAB(s)c sp                                                                                           , SAB:(s)c sp                                                                                          ,SAB,SAB
555,778,59305, Sm sp                                                                                                , SB(s)dm sp                                                                                           ,S,SB
556,780,59382, SA(rl)b                                                                                              , SA(rl)b                                                                                              ,SA,SA
557,784,59566, (R'L)S_AB(rs)b                                                            , (R'L)S_AB(s)bc                                                            ,SAB,SAB
558,786,59612, SA(rs)c                                                                                              , SA(s)bc                                                                                              ,SA,SA
559,793,59805, (R')SB(s)d                                                                                 , SAB(s)d                                                                                              ,SB,SAB
560,795,59893, SAB(rs)bc                                                                                            , SAB(rs)b                                                                                             ,SAB,SAB
561,803,60120, (L)SAB_a(l)0^o                                                                                   , SA(l)0^o                                                                                           ,"SAB_(x,a)",SA
562,805,60203, (R')SA(r)bc                                                                                , SA(rs)c                                                                                              ,SA,SA
563,807,60182, SA(s)c                                                                                               , SA(s)c                                                                                               ,SA,SA
564,808,60346," SB(rs,x_1r)c                                                                                     "," SB(rs,x_1r)c                                                                                         ",SB,SB
565,810,60436, Sd sp                                                                                                , Sd sp                                                                                                ,S,S
566,811,60409, S_AB(_rs)a                                                         ," S_AB(_rs,l)a                                                       ",SAB,SAB
567,815,60526," (R_2,R_1L)SA(r'l)0/a                                                                   "," (R_1L,R_2')SAB(r'l)a                                                           ",SA,SAB
568,818,60561, SAB(r_s)c                                                                           , S_AB(r_s)c                                                         ,SAB,SAB
569,828,60831, (R')SA(rs)bc                                                                               , (R')SA(rs)b                                                                                ,SA,SA
570,829,60790," (L,R')S_AB(s:)b                                                           ", (L)S_AB(rs)b                                                                        ,SAB,SAB
571,832,60924, SA_B(rs)cd                                                                          , SAB(rs)c                                                                                             ,SAB,SAB
572,835,60997, E(d)6                                                                                                , E(d)6 / SA0^- sp                                                                                   ,E,E
573,836,60973, E2                                                                                                   , E0-1                                                                                                 ,E,E
574,839,61127, SA(s)bc                                                                                              , SAB(r_s)bc                                                                          ,SA,SAB
575,841,61221, SA(rs)0/a pec                                                                                        , SA(rl)0/a pec                                                                                        ,SA,SA
576,848,61492, SA(s)c                                                                                               , SA(s)c                                                                                               ,SA,SA
577,858,62296," (R_1')SB(rs,nb)b                                                                           "," (R_1')SB(p,rs,nb)b                                                                         ",SB,SB
578,872,63128, Sb: pec sp                                                                                           , SAb: sp                                                                                              ,S,SA
579,873,63179, SA_B(rs)c                                                                           , SA_B(rs)bc                                                                          ,SAB,SAB
580,880,64872, SA(s)cd sp                                                                                           , SA(s)cd sp                                                                                           ,SA,SA
581,881,65027, SA(dr)0^+: pec                                                                                     , SA(s)a pec                                                                                           ,SA,SA
582,884,65178, Sbc spw                                                                                              , Sbc spw                                                                                              ,S,S
583,886,65279, SA0/a / E3                                                                                           , SA0/a / E(d)3                                                                                        ,SA,SA
584,891,65526, SA(s)dm: pec                                                                                         , SA(s)dm pec                                                                                          ,SA,SA
585,892,65616, SAB(r_s)c                                                                           , SA(s)bc                                                                                              ,SAB,SA
586,893,65728, S0/a: pec                                                                                            , SA0^o + offset ring? pec                                                                           ,S,SA
587,894,65766, SAB(rs)a [d] / Sph                                                                                   , SAB(_rs)a pec [d]                                                                   ,SAB,SAB
588,895,65896, SAm:                                                                                                 , S_AB0/a:                                                                            ,SA,SAB
589,896,65921, SAB(bl)0^-                                                                                         , SAB(bl)0^-                                                                                         ,SAB,SAB
590,897,66151," (Arc,dR)SA(dr)0/a                                                                                    ", SA(l)0/a pec                                                                                         ,SA,SA
591,898,66316, E3:                                                                                                  , SA(rs)0/a                                                                                            ,E,SA
592,900,66394, (R_2')SAB(l)0/a                                                                            , (R_2')SA_B(s)0/a                                                          ,SAB,SAB
593,901,66404, Im sp pec                                                                                            , SB(s)dm pec (or two superposed Ims?)                                                                 ,I,SB
